6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78
0.04212949802763165,0.04187688009628441,0.03547299676318157,0.030860991661477526,0.03030645562016361,0.029646482885842203,0.03009962531204477,0.029744055667394763,0.029906217315586747,0.029352675451371924,0.029229224277780987,0.02939191140376637,0.02974516735561974,0.02918150251853069,0.02936855893842657,0.028867289925904788,0.029388442449639115,0.029431977877887767,0.028789553672675907,0.02942199347639756,0.02904622678002123,0.029185869275636423,0.02900039240964587,0.029702487726328657,0.02929339371409799,0.029700266213722827,0.028942253963068005,0.030151943020963256,0.02860115501414843,0.029639838020227894,0.02927707932396764,0.029840700944704535,0.03051221844628744,0.02948631461572782,0.029032097681431536,0.029338799953333983,0.02942559106734815
