6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78
0.03301910884604645,0.029721801433520788,0.02079983065908382,0.011187169478685753,0.010346015912534865,0.008088479671535323,0.004743399402107847,0.004577078253667947,0.0036997185019761016,0.002340282336359257,0.002269227258932705,0.001834168563720561,0.0013166260034165008,0.0012830787625445709,0.0010896494672729912,0.0008422408193515086,0.0008308542924659742,0.0007504915648340597,0.0006456554018656066,0.0006384623224918628,0.0005847222840165261,0.0005635194523360421,0.0005566534803281756,0.0005354732104507427,0.0005073258432654367,0.0005162859687959485,0.0005197116507962631,0.0004890229638095777,0.0005076856320861813,0.0004956905746465016,0.0004867573618284338,0.00048529299055316864,0.0004917738599397531,0.0004881161157527854,0.00048197768388089904,0.0004900748289448336,0.00047395820694885076
