6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312
0.05112206841895599,0.02101156272949226,0.00927755976873038,0.004785353679434505,0.0031791986178098678,0.0024325317343998408,0.0021934233748655257,0.0020624472301503578,0.0019649666188240613,0.001938994638239241,0.0019353801686274536,0.001940154021986819,0.0019353819843569693,0.0019233032967287966,0.0019026750293112018,0.001937146567047881,0.0019081736484856354,0.00197066981709969,0.0019598377469267976,0.0019346238114245603,0.001974838883054444,0.0019064085736921646,0.001959098948120558,0.00192090971608994,0.0019940341443884066,0.0019805036170731536,0.0019131094449997012,0.0019584188437601303,0.0019764148030227894,0.0019409104482628937,0.0019326265256571866,0.0019063228729299356,0.001935035727666704,0.0019348950647415735,0.0019503900633079674,0.0019476995401058214,0.001919509680683584,0.0019546622870697645,0.0019525004043716892,0.0019437155492648195,0.0019532522639509856,0.0019421910943391997,0.0019299331528929988,0.0019766721684153564,0.00192669680334568,0.001966166018421648,0.0019090598649357793,0.0019780636790002657,0.0019186548906917793,0.0019391197085775024,0.0019424295393511376,0.001986942315646916
