6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312
0.02558942980010339,0.021835059874001236,0.013122875867959873,0.009569687469637558,0.008465204217201141,0.007998959944350029,0.00756560428927019,0.0077516983207649255,0.007888003212468438,0.007693720751465543,0.0077913981374918544,0.007658414442730063,0.007568241118138008,0.007746931447507727,0.007611529030020873,0.007715617083260939,0.0075748549442717006,0.007722127870601082,0.007590675583246486,0.00768158051629747,0.007719234293495587,0.007682846099798607,0.0077030596325754425,0.007637004408516853,0.007702346796459268,0.007733836590878738,0.007816113141529097,0.007530568999227019,0.00758958083752347,0.007884102196079474,0.007886743859144566,0.007624283083064503,0.007463505155928282,0.007826361956360607,0.007514799019584389,0.007651646923817352,0.007712294851789369,0.007512295737321348,0.007655229460421267,0.007696892532895006,0.007721981155789215,0.007563199468403817,0.007730492151239615,0.007654495387351243,0.007754498616378785,0.007672804040157135,0.007757375255224672,0.0075378143369219585,0.007555289955008336,0.007596286314657063,0.007703621076336503,0.007728268998990766
