6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78
0.01381194157774804,0.016007538838832578,0.011971755735996062,0.01225447469926762,0.011183287021266242,0.00954659922740024,0.009368302312496295,0.008760545818577114,0.008131526564293298,0.008283252990366802,0.00794733814774247,0.007926243967257593,0.007939969245579754,0.007455892458312304,0.007492530815026724,0.007864135510918,0.007687252015680667,0.0075293392458133076,0.0076892916125994686,0.007512258365721242,0.007768529670837582,0.007593462303768656,0.00780152843980698,0.007584427702519139,0.007675807840548826,0.007664563793973891,0.007563257254401745,0.007667811809262248,0.007638141614884076,0.007608219660077735,0.007807700968665187,0.007657516621520775,0.007743181099441306,0.0076650109542894754,0.0077138468869232405,0.007683150079400482,0.007630245658811176
