6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78
0.014082821334443003,0.015421121437423257,0.010433470110140196,0.010224399218681391,0.007656484277771282,0.0048393488967025675,0.004812074035142951,0.0033703270518777714,0.0020455695771576183,0.0021140508469551247,0.0014543883017686283,0.0009443325963852397,0.0009448089788966569,0.0006814565234286984,0.0004645565756660702,0.0004778708172343404,0.00036927126603634823,0.0002781235563691051,0.000270336686442862,0.00021931917873316118,0.00018267854517445522,0.0001838029055323316,0.00016274941955963666,0.00014977152194272197,0.00015152080052540295,0.00014603322589506706,0.00013398159314106052,0.00012934270179948564,0.0001296768379168449,0.00012952117673081573,0.00012471947481675248,0.00012322563387197192,0.00012484166372766134,0.00012407518188089345,0.00012169863435541596,0.00012478431242340265,0.00012357432053807405
